School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Seton Hill,Pennsylvania State Athletic Conference,Cassidy Fullman,So.,,,,USA,"Mt Pleasant, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Midfielder
Seton Hill,Pennsylvania State Athletic Conference,Sydney Caldwell,Sr.,,,,USA,"Murrysville, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2026,Goalkeeper
Seton Hill,Pennsylvania State Athletic Conference,Samantha Hallo,Sr.,,,,USA,"Santa Monica, CA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2026,Forward
Seton Hill,Pennsylvania State Athletic Conference,Kaylee Neff,So.,,,,USA,"Lancaster, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Midfielder
Seton Hill,Pennsylvania State Athletic Conference,Mikaela Small,Sr.,,,,USA,"Pittsburgh, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2026,Forward
Seton Hill,Pennsylvania State Athletic Conference,Emma Blickenderfer,Jr.,,,,USA,"McDonald, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2027,Defender
Seton Hill,Pennsylvania State Athletic Conference,Jessica Molitoris,Jr.,,,,USA,"Pittsburgh, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2027,Midfielder
Seton Hill,Pennsylvania State Athletic Conference,Morgan Walters,Jr.,,,,USA,"Murrysville, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2027,Forward
Seton Hill,Pennsylvania State Athletic Conference,Natalie Brands,Sr.,,,,USA,"Cabot, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2026,Defender
Seton Hill,Pennsylvania State Athletic Conference,Emma Tkacz,So.,,,,USA,"Leo, IN",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Defender
Seton Hill,Pennsylvania State Athletic Conference,Kirstyn Dallmann,Jr.,,,,USA,"Syracuse, NY",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2027,Midfielder
Seton Hill,Pennsylvania State Athletic Conference,Mia Lindborg,So.,,,,International,"Abu Dhabi, UAE",United Arab Emirates,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Forward
Seton Hill,Pennsylvania State Athletic Conference,Sarah Bell,So.,,,,USA,"Johnstown, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Forward
Seton Hill,Pennsylvania State Athletic Conference,Riley Baker,So.,,,,USA,"Williamstown, NJ",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Forward
Seton Hill,Pennsylvania State Athletic Conference,Leah Kessler,So.,,,,USA,"Pittsburgh, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Forward
Seton Hill,Pennsylvania State Athletic Conference,Elisabeth Gallagher,Fr.,,,,USA,"Sicklerville, NJ",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2029,Goalkeeper
Seton Hill,Pennsylvania State Athletic Conference,Bailey Traynor,So.,,,,USA,"Connellsville, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Goalkeeper
Seton Hill,Pennsylvania State Athletic Conference,Jordan Spozarski,So.,,,,USA,"Cranberry Twp, PA",,,https://athletics.setonhill.edu/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 69%,2028,Goalkeeper
Shaw,Independent,Cecelia Aguilera,Sr.,,,,USA,"La Grande, OR",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Kira Schulte,Sr.,,,,International,"Munster, Germany",Germany,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Litzy Alvarado,Jr.,,,,USA,"Springfield, VA",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Shaw,Independent,Rhianna Smith,Jr.,,,,International,"London, England",United Kingdom,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Shaw,Independent,Galicia Monforte,Sr.,,,,USA,"Rio Rancho, NM",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Giovanna Coghetto,Sr.,,,,International,"Trevisto, Italy",Italy,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Midfielder
Shaw,Independent,Avril Melillo,Jr.,,,,International,"Caracas, Venezuela",Venezuela,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shaw,Independent,Johanna Lilja,Jr.,,,,International,"Visby Gotland, Sweden",Sweden,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shaw,Independent,Thea Schillaci,Jr.,,,,International,"Gap, France",France,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Midfielder
Shaw,Independent,Lorena Gonzalez,Sr.,,,,International,"Valladolid, Spain",Spain,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Natalia Avalos,Jr.,,,,USA,"Anchorage, AK",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Shaw,Independent,Natasa Nemeth,Fr.,,,,International,"Zalaegerszeg, Hungary",Hungary,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Shaw,Independent,Maria Tsioutsias,Sr.,,,,USA,"Phoenix, AZ",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Ashley Paredes,So.,,,,International,"Quito, Ecuador",Ecuador,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Midfielder
Shaw,Independent,Brianna Garbrandt,Sr.,,,,USA,"Rocky Mount, NC",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Midfielder
Shaw,Independent,Frida Lang,Fr.,,,,International,"Arebro, Sweden",Sweden,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Midfielder
Shaw,Independent,Eva Baana,Fr.,,,,International,"Avry-Courcouronnes, France",France,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shaw,Independent,Joseline Becerra,Jr.,,,,USA,"El Paso, TX",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shaw,Independent,Camila Prieto,Jr.,,,,USA,"El Paso, TX",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shaw,Independent,Lindsay Poplin,So.,,,,USA,"Martinsburg, VA",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Goalkeeper
Shaw,Independent,Audrey Garland,Jr.,,,,USA,"Watertown, MA",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Shaw,Independent,Annika Huder,So.,,,,International,"Frankfurt, Germany",Germany,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Defender
Shaw,Independent,Amelia Segdwick,Fr.,,,,International,"Nottingham, England",United Kingdom,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Shaw,Independent,Alondra Lares,Sr.,,,,USA,"San Luis Rio Colorado, Sonora",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Abigail Harrison,Fr.,,,,International,"Yeovil, Somerset England",United Kingdom,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shaw,Independent,Kennedy Bryant,Fr.,,,,USA,"Lawrenceville, GA",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shaw,Independent,Aliz Roblero,Fr.,,,,USA,"Stuart, FL",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shaw,Independent,Adaija Cypress,Fr.,,,,USA,"Havelock, NC",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shaw,Independent,Micklee Stacey,Fr.,,,,USA,"Shelley, ID",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Shaw,Independent,Olivia Ankrom,Jr.,,,,USA,"Worthington, OH",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Goalkeeper
Shaw,Independent,Mayah Groover,Sr.,,,,USA,"Brunswick, GA",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Defender
Shaw,Independent,Isabella Murtaugh,Fr.,,,,USA,"Loris, SC",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shaw,Independent,Claudia Perez,Fr.,,,,International,"Tenerife, Spain",Spain,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Goalkeeper
Shaw,Independent,Tianna Roberts,Fr.,,,,USA,"Miami, FL",,,https://shawbears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Goalkeeper
Shawnee State,Mountain East Conference,Harlee Brand,Fr.,,,,USA,"Winchester, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2029,Goalkeeper
Shawnee State,Mountain East Conference,Lucie Ashkettle,So.,,,,USA,"Lucasville, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2028,Forward
Shawnee State,Mountain East Conference,Julye Derenemesnil,Sr.,,,,International,"Paris, France",France,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Goalkeeper
Shawnee State,Mountain East Conference,Whitney Dean,Fr.,,,,USA,"Piketon, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2029,Defender
Shawnee State,Mountain East Conference,Autumn Culp,Fr.,,,,USA,"Middletown, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2029,Midfielder
Shawnee State,Mountain East Conference,Elizabeth Brown,So.,,,,USA,"Lucasville, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2028,Defender
Shawnee State,Mountain East Conference,Isabelle Riddle,Fr.,,,,USA,"Columbus, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2029,Defender
Shawnee State,Mountain East Conference,Carlota Ipina Taylor,Sr.,,,,International,"Madrid, Spain",Spain,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Defender
Shawnee State,Mountain East Conference,Annie Coriell,So.,,,,USA,"Wheelersburg, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2028,Midfielder
Shawnee State,Mountain East Conference,Kya Edwards,Sr.,,,,International,"Chaguanas, Trinidad and Tobago",Trinidad and Tobago,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Defender
Shawnee State,Mountain East Conference,Bianca Robinson,Sr.,,,,International,"Toronto, Canada",Canada,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Defender
Shawnee State,Mountain East Conference,Olivia Blankenship,Fr.,,,,USA,"Lancaster, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2029,Defender
Shawnee State,Mountain East Conference,Haynna Addy,Sr.,,,,USA,"Chillicothe, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Forward
Shawnee State,Mountain East Conference,Madison Culp,Sr.,,,,USA,"Middletown, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Midfielder
Shawnee State,Mountain East Conference,Robyn Drinkwater,Jr.,,,,International,"Blackburn, England",United Kingdom,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2027,Midfielder
Shawnee State,Mountain East Conference,Claire Favre,Sr.,,,,International,"Besancon, France",France,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Defender
Shawnee State,Mountain East Conference,Brooklyn Hawes,Fr.,,,,USA,"Otway, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2029,Goalkeeper
Shawnee State,Mountain East Conference,Ariane Davis,So.,,,,USA,"Waverly, Ohio",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2028,Defender
Shawnee State,Mountain East Conference,Alex Hurn,Gr.,,,,International,"L'Isle D'Espagnac, France",France,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2025,Defender
Shawnee State,Mountain East Conference,Mekenzie Loper,Sr.,,,,USA,"Portsmouth, OH",,,https://ssubears.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 70%,2026,Defender
Shepherd,Pennsylvania State Athletic Conference,Hannah Wilt,So.,,,,USA,"Saint Leonard, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Goalkeeper
Shepherd,Pennsylvania State Athletic Conference,Morgan Highland,So.,,,,USA,"Point Pleasant Beach, N.J.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Goalkeeper
Shepherd,Pennsylvania State Athletic Conference,Tara Chapman,Fr.,,,,USA,"Mooresville, N.C.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Shepherd,Pennsylvania State Athletic Conference,Sofia Carrera,Sr.,,,,USA,"New Market, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Forward
Shepherd,Pennsylvania State Athletic Conference,Anaya Lozano,Fr.,,,,USA,"Chesapeake, Va.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Morgan Ward,Jr.,,,,USA,"Gaithersburg, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shepherd,Pennsylvania State Athletic Conference,Adrianna Morales,Jr.,,,,USA,"Holmdel, N.J.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Reagan Ackermann,So.,,,,USA,"Myersville, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Josie Beezel,Jr.,,,,USA,"Woodsboro, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Erika Moore,Jr.,,,,USA,"Mt. Airy, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,
Shepherd,Pennsylvania State Athletic Conference,Emme Rivera,Fr.,,,,USA,"Manassas, Va.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Shepherd,Pennsylvania State Athletic Conference,Sarah Peternel,Sr.,,,,USA,"Wolfeboro, NH",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Chloe Stevens,Gr.,,,,USA,"Englewood, Colo.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2025,Forward
Shepherd,Pennsylvania State Athletic Conference,Olivia Gardner,Fr.,,,,USA,"Baltimore, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Madison Herb,Jr.,,,,USA,"Fleetwood, Pa.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Shepherd,Pennsylvania State Athletic Conference,Lydia Gable,Jr.,,,,USA,"Felton, Pa.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shepherd,Pennsylvania State Athletic Conference,Ava Byrne,Fr.,,,,USA,"Lancaster, Pa.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Forward
Shepherd,Pennsylvania State Athletic Conference,Mya Alcala,Fr.,,,,USA,"New Market, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Defender
Shepherd,Pennsylvania State Athletic Conference,Ahriel Young,Jr.,,,,USA,"Brandywine, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Forward
Shepherd,Pennsylvania State Athletic Conference,Dani Farias,So.,,,,USA,"Ellicott City, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Clea Harper,Jr.,,,,USA,"South Grafton, Mass.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2027,Defender
Shepherd,Pennsylvania State Athletic Conference,Taylor Schuck,So.,,,,USA,"Springfield, Va.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Annabelle Wunderlich,So.,,,,USA,"Red Lion, Pa.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Ryley Backer,So.,,,,USA,"Jefferson, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Defender
Shepherd,Pennsylvania State Athletic Conference,Delaney Bittner,Sr.,,,,USA,"York, Pa.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2026,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Julia Rusiecki,Fr.,,,,USA,"Marion, Conn.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2029,Midfielder
Shepherd,Pennsylvania State Athletic Conference,Dena Stallings,So.,,,,USA,"Waldorf, Md.",,,https://shepherdrams.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 56%,2028,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Hannah Cline,Fr.,,,,USA,"Etters, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Goalkeeper
Shippensburg,Pennsylvania State Athletic Conference,Maggie Webb,R-Fr.,,,,USA,"Annville, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Goalkeeper
Shippensburg,Pennsylvania State Athletic Conference,Kirstin Brown,R-So.,,,,USA,"Hershey, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2028,Goalkeeper
Shippensburg,Pennsylvania State Athletic Conference,Tiya Jackson,So.,,,,USA,"Brunswick, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2028,Forward
Shippensburg,Pennsylvania State Athletic Conference,Lannah Werynski,Fr.,,,,USA,"Gwynedd Valley, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Katie Willis,Sr.,,,,USA,"Rising Sun, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2026,Defender
Shippensburg,Pennsylvania State Athletic Conference,Ryleigh Cook,Jr.,,,,USA,"Pottsville, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2027,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Cailin Spelman,Fr.,,,,USA,"Monrovia, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Defender
Shippensburg,Pennsylvania State Athletic Conference,Olivia Stephen,Sr.,,,,USA,"Middletown, Del.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2026,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Ashley Hughes,So.,,,,USA,"Hockessin, Del.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2028,Forward
Shippensburg,Pennsylvania State Athletic Conference,Danielle Leber,Fr.,,,,USA,"Cherry Hill, N.J.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Defender
Shippensburg,Pennsylvania State Athletic Conference,Maegan Quinn,Jr.,,,,USA,"West Chester, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2027,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Macy Rhinaman,Fr.,,,,USA,"Boonsboro, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Jordan Lytwyn,Fr.,,,,USA,"Easton, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Audrey Slocum,Fr.,,,,USA,"Hagerstown, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Defender
Shippensburg,Pennsylvania State Athletic Conference,Maddy Tursi,Sr.,,,,USA,"Pennsauken, N.J.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2026,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Elle Herrera,Fr.,,,,USA,"Syracuse, N.Y.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Hannah Kramer,Fr.,,,,USA,"Red Lion, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Ainsley Schwab,Fr.,,,,USA,"Spring Grove, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Forward
Shippensburg,Pennsylvania State Athletic Conference,Haylee Sherman,R-Fr.,,,,USA,"Martinsburg, W. Va.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Claudia Hudson,R-So.,,,,USA,"Havre de Grace, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2028,Defender
Shippensburg,Pennsylvania State Athletic Conference,Kaitlyn DiCandilo,Jr.,,,,USA,"Harleysville, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2027,Defender
Shippensburg,Pennsylvania State Athletic Conference,Ashton Gonzalez,Fr.,,,,USA,"East Earl, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Sammy Lerario,Jr.,,,,USA,"Woolwich, N.J.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2027,Midfielder
